id_etudiant,prenom_etudiant,nom_etudiant,email,sex,date_naissance,mention,specialite,frais_scolarite,cours_rate,loisirs,date_debut,date_sortie
975,Tobias,Glanfield,tglanfieldr2@cam.ac.uk,M,24/4/2000,bien,Prepa,"€2391,78",7.0,bricolage,3/17/2017,9/13/2020
976,Shaylah,Wyse,swyser3@skype.com,,21/8/1991,faible,Business,"€3516,73",3.0,Danser,9/30/2017,4/29/2023
977,Emelia,Bog,ebogr4@economist.com,F,25/6/1993,passable,ING-IT,"€4438,44",0.0,bricolage,2/4/2018,1/3/2020
978,Cary,Stove,cstover5@samsung.com,F,7/5/1995,bien,ING-IT,"€3046,10",4.0,,2/5/2016,11/20/2024
979,Jared,Inold,jinoldr6@com.com,M,23/5/1997,bien,Prepa,"€3975,65",5.0,,7/1/2016,6/24/2024
980,Myrilla,Crowcombe,mcrowcomber7@taobao.com,F,30/12/1996,passable,Business,"€3300,43",4.0,,2/28/2016,3/7/2023
981,Gustav,Hercules,gherculesr8@mlb.com,M,9/10/2004,passable,Licence-IT,"€3370,56",8.0,Danser,11/15/2018,7/30/2021
982,Emanuele,Phillips,ephillipsr9@mozilla.org,M,7/9/1992,bien,Prepa,"€2806,39",8.0,,4/8/2018,4/11/2024
983,Thornton,Fremantle,tfremantlera@spotify.com,M,12/9/2003,faible,Business,"€3688,87",0.0,Danser,7/20/2016,6/1/2020
984,Carry,Le Marchand,clemarchandrb@vk.com,F,20/3/1996,bien,Licence-IT,"€2886,26",6.0,Danser,12/31/2017,4/10/2022
985,Leda,Bailey,lbaileyrc@macromedia.com,F,29/8/1994,faible,ING-IT,"€4572,27",6.0,,12/21/2015,2/21/2022
986,Teirtza,Hailwood,thailwoodrd@wikispaces.com,F,6/7/2003,passable,Business,"€3437,26",1.0,bricolage,3/26/2018,12/16/2023
987,Violetta,Manwaring,vmanwaringre@diigo.com,,3/5/2001,faible,Prepa,"€3230,58",0.0,,10/31/2018,9/28/2023
988,Filip,FitzGeorge,ffitzgeorgerf@dot.gov,M,1/11/1993,passable,Prepa,"€2525,59",9.0,sport,9/10/2018,7/4/2023
989,Fulton,McAlister,fmcalisterrg@spiegel.de,M,30/1/1995,passable,Licence-IT,"€2284,54",2.0,,12/8/2016,4/24/2022
990,Salomo,Doorey,sdooreyrh@eventbrite.com,M,22/2/1995,bien,Licence-IT,"€3890,53",5.0,,11/6/2017,7/5/2021
991,Lief,Stancliffe,lstanclifferi@mac.com,M,4/11/1996,trés bien,Business,"€2778,76",9.0,sport,9/19/2017,3/22/2021
992,Jared,Marston,jmarstonrj@google.com.br,M,24/6/2000,faible,Business,"€2754,94",4.0,Jardinage,1/27/2017,1/16/2024
993,Fergus,Lakey,flakeyrk@mediafire.com,M,26/10/2003,passable,Licence-IT,"€3627,70",6.0,Danser,10/14/2017,10/20/2020
994,Ray,Pitcaithley,rpitcaithleyrl@cafepress.com,M,30/4/1998,passable,Business,"€3208,90",2.0,sport,9/25/2018,3/19/2023
995,Binky,Luna,blunarm@ehow.com,M,10/1/2002,bien,Licence-IT,"€2819,91",2.0,,5/18/2017,7/16/2023
996,Tabbie,Burdas,tburdasrn@yale.edu,M,24/11/1990,passable,Prepa,"€2558,90",4.0,,10/18/2016,5/9/2022
997,Simone,Tomsett,stomsettro@gov.uk,F,16/12/2001,passable,Licence-IT,"€4956,89",4.0,Danser,9/2/2017,10/20/2021
998,Joseito,Gavagan,jgavaganrp@scientificamerican.com,M,8/12/1994,bien,Business,"€3438,87",7.0,bricolage,3/4/2016,7/31/2024
999,Lucius,Erswell,lerswellrq@themeforest.net,M,25/10/2004,faible,ING-IT,"€4184,08",1.0,sport,11/15/2017,7/27/2023
1000,Robers,Theobold,rtheoboldrr@yellowpages.com,M,28/12/2000,passable,Licence-IT,"€2445,25",9.0,,3/7/2016,11/8/2020
